date,gross_compound_yield_pct
1980-01-01,15.30230337191334
1980-02-01,16.031651482481912
1980-03-01,16.031651482481912
1980-04-01,15.787898115398225
1980-05-01,16.276044852658565
1980-06-01,15.787898115398225
1980-07-01,16.276044852658565
1980-08-01,16.276044852658565
1980-09-01,15.060458004497912
1980-10-01,17.26005875201393
1980-11-01,17.26005875201393
1980-12-01,16.766759665023056
1981-01-01,16.766759665023056
1981-02-01,16.52108023976442
1981-03-01,19.25942602931716
1981-04-01,18.50472005853043
1981-05-01,20.530633022435385
1981-06-01,19.765893689070467
1981-07-01,20.530633022435385
1981-08-01,21.3014690760734
1981-09-01,20.020132959728222
1981-10-01,21.3014690760734
1981-11-01,14.099377007251036
1984-01-31,16.811231122480862
1984-02-29,15.787898115398225
1984-03-31,15.657190194325699
1984-04-30,15.601528127137932
1984-05-31,14.945951389999767
1984-06-30,14.710089345213895
1984-07-31,14.710089345213895
1984-08-31,14.945951389999767
1984-09-15,15.601528127137932
1984-09-30,15.361468596446116
1984-10-15,15.419499930326165
1984-10-31,15.182420958094344
1984-11-30,14.945951389999767
1984-12-31,14.819244658085395
1985-01-31,13.934115888032439
1985-02-28,13.622589284968178
1985-03-31,13.539826614548067
1985-04-15,14.407435900823362
1985-04-30,14.407435900823362
1985-05-15,14.47483294968226
1985-05-31,14.47483294968226
1985-06-30,14.407435900823362
1985-07-15,14.407435900823362
1985-07-31,14.17046946026408
1985-08-15,14.00612964386787
1985-08-31,13.934115888032439
1985-09-15,13.934115888032439
1985-09-30,13.934115888032439
1985-10-15,13.38515387515229
1985-10-31,13.238408972540295
1985-11-15,13.30757058962222
1985-11-30,13.312794081450296
1985-12-31,13.22871341158467
1986-01-31,14.338706126031031
1986-02-28,14.17046946026408
1986-03-31,13.46075967392304
1986-04-30,12.994792377180353
1986-05-31,11.603873213039396
1986-06-30,11.243802999391717
1986-07-31,11.243802999391717
1986-08-31,10.91643507567468
1986-09-30,10.91643507567468
1986-10-31,10.79159552056581
1986-11-30,10.688465205003371
1986-12-31,10.813428499482637
1987-01-31,10.813428499482637
1987-02-28,10.688465205003371
1987-03-31,10.566354863048776
1987-04-30,10.234278875955894
1987-05-15,10.234278875955894
1987-05-31,10.330311234981803
1987-06-15,10.3416872490109
1987-06-30,10.162364572539605
1987-07-15,11.017410978327714
1987-07-31,11.243802999391717
1987-08-15,11.213520402800814
1987-08-31,11.14499182396591
1987-09-15,12.065123957026458
1987-09-30,12.065123957026458
1987-10-15,12.063615630621104
1987-10-31,11.880338399037127
1987-11-15,11.926499079541752
1987-11-30,11.926499079541752
1987-12-15,11.834201500008756
1987-12-31,11.603873213039396
1988-01-15,11.465960679691767
1988-01-31,11.328260992785498
1988-02-15,10.870794209240909
1988-02-29,10.688465205003371
1988-03-15,10.65638226259984
1988-03-31,10.701430380049203
1988-04-15,10.688465205003371
1988-04-30,10.642941497074187
1988-05-15,10.701430380049203
1988-05-31,10.701430380049203
1988-06-15,10.701430380049203
1988-06-30,10.521375552868939
1988-07-15,11.328260992785498
1988-07-31,11.524742933172828
1988-08-15,11.649891424906954
1988-08-31,11.425332930626864
1988-09-15,11.420037153922568
1988-09-30,11.007787248279621
1988-10-15,11.213520402800814
1988-10-31,11.465960679691767
1988-11-15,11.649891424906954
1988-11-30,11.833292176359755
1988-12-15,12.113465360413267
1988-12-31,12.066709117694408
1989-01-15,11.974614010137152
1989-01-31,11.783904239873898
1989-02-15,11.553991253029805
1989-02-28,11.972683556228603
1989-03-15,13.400401551561014
1989-03-31,13.586349326284108
1989-04-15,13.181880840115067
1989-04-30,12.46500526461427
1989-05-15,12.47059968121691
1989-05-31,12.062181683480166
1989-06-15,11.153176890271688
1989-06-30,10.734012315746288
1989-07-15,11.971248954602132
1989-07-31,12.798697562881344
1989-08-15,12.994792377180353
1989-08-31,12.948080642286142
1989-09-15,12.948080642286142
1989-09-30,12.52875874620103
1989-10-15,13.041528249441914
1989-10-31,13.275570195345354
1989-11-15,13.886918550428739
1989-11-30,14.05158614451636
1989-12-15,13.956079255100162
1989-12-31,13.369356459819492
1990-01-15,13.168502473671651
1990-01-31,12.912054865004063
1990-02-15,12.582367898487167
1990-02-28,12.808090112338322
1990-03-15,13.26119078868473
1990-03-30,13.290315033984346
1990-04-15,12.912054865004063
1990-04-30,12.660410873689877
1990-05-15,12.47059968121691
1990-05-31,11.83608683530144
1990-06-15,10.870794209240909
1990-06-30,11.107898500213897
1990-07-15,11.465960679691767
1990-07-31,11.55787869463396
1990-08-16,11.5119078550586
1990-08-31,11.695933344879194
1990-09-15,11.007787248279621
1990-09-30,10.330311234981803
1990-10-15,11.198478385275902
1990-10-31,11.698323815265898
1990-11-15,12.482287564383965
1990-11-30,13.480037480904915
1990-12-15,14.003820232333153
1990-12-31,14.050468564974071
1991-01-15,13.053717661630282
1991-01-31,12.817735922386685
1991-02-14,13.385126791105906
1991-02-28,13.463239753806032
1991-03-14,13.632895907887498
1991-03-29,12.66831628106193
1991-04-15,12.714883505372377
1991-04-30,12.482287564383965
1991-05-15,12.198113926638632
1991-05-30,11.972152622534416
1991-06-14,11.971248954602132
1991-06-28,12.285141319165938
1991-07-15,12.430404421256313
1991-07-30,12.522336384712784
1991-08-16,12.629392497858305
1991-08-30,12.714883505372377
1991-09-16,12.29664242367945
1991-09-30,12.109382212761943
1991-10-15,12.109382212761943
1991-10-30,11.972152622534416
1991-11-14,12.1551721994569
1991-11-29,12.901393029806908
1991-12-16,13.510217824498127
1991-12-31,13.981337664330983
1992-01-15,12.482287564383965
1992-01-30,12.065123957026458
1992-02-14,12.52875874620103
1992-02-28,12.808090112338322
1992-03-16,12.948080642286142
1992-03-31,13.088288274033788
1992-04-15,13.463239753806032
1992-04-30,13.510217824498127
1992-05-15,13.41628597060016
1992-05-29,13.46075967392304
1992-06-15,14.146487932610373
1992-06-30,14.521835866575916
1992-07-15,15.229787939903684
1992-07-30,15.704801768729816
1992-08-14,14.605795403861443
1992-08-31,15.842212074446739
1992-09-15,17.49557488873672
1992-09-30,18.234367908600646
1992-10-15,17.726838818529277
1992-10-30,14.407435900823362
1992-11-16,15.527072504899063
1992-11-30,15.279331272720054
1992-12-15,15.399218929065972
1992-12-30,14.05158614451636
