date,gross_compound_yield_pct
1985-05-15,14.261752447248677
1985-05-31,14.223163910555915
1985-06-15,14.18422998713016
1985-06-30,14.18422998713016
1985-07-15,14.136728267159771
1985-07-31,14.056480175089492
1985-08-15,14.019720998938467
1985-08-31,13.977136798317291
1985-09-15,13.818131358103791
1985-09-30,13.818131358103791
1985-10-15,13.501761790944645
1985-10-31,13.306935019640886
1985-11-15,13.211864253470718
1985-11-30,13.15724079591214
1985-12-15,13.102944598150646
1985-12-31,13.102944598150646
1986-01-15,13.168085037768872
1986-01-31,13.777149669231004
1986-02-15,13.654945099823967
1986-02-28,13.575042003501192
1986-03-15,13.579489965484504
1986-03-31,13.146233447901313
1986-04-15,12.895448737479454
1986-04-30,12.29958946750298
1986-05-15,11.590770169467902
1986-05-31,11.186356270697416
1986-06-15,10.834556344156464
1986-06-30,10.772271252271937
1986-07-15,10.710697605722341
1986-07-31,10.710697605722341
1986-08-15,10.540069672294837
1986-08-31,10.368078767703693
1986-09-15,10.25191910301162
1986-09-30,10.662535109750104
1986-10-15,10.484421937103106
1986-10-31,10.368078767703693
1986-11-15,10.25191910301162
1986-11-30,10.25191910301162
1986-12-15,10.25191910301162
1986-12-31,10.25191910301162
1987-01-15,10.194704653409413
1987-01-31,10.194704653409413
1987-02-15,10.135942557490107
1987-02-28,9.963648766653787
1987-03-15,9.962752844703449
1987-03-31,9.906010267524135
1987-04-15,9.847832794733936
1987-04-30,9.847832794733936
1987-05-15,9.849909930660793
1987-05-31,9.849909930660793
1987-06-15,9.847832794733936
1987-06-30,9.847832794733936
1987-07-15,10.826375968410918
1987-07-31,10.772271252271937
1987-08-15,10.764812781122446
1987-08-31,10.951637408099524
1987-09-15,11.776419397071681
1987-09-30,11.776419397071681
1987-10-15,11.779130436503205
1987-10-31,12.01375934811666
1987-11-15,12.085108615774853
1987-11-30,12.061317960804875
1987-12-15,11.826295089477924
1987-12-31,11.63781553486698
1988-01-15,11.56345721519989
1988-01-31,11.327544952821977
1988-02-15,10.981879376223702
1988-02-29,10.725772387878907
1988-03-15,10.756947147698481
1988-03-31,10.780082817187564
1988-04-15,10.811162350694637
1988-04-30,10.810859000547012
1988-05-15,10.818799440118521
1988-05-31,10.826375968410918
1988-06-15,10.795531679222137
1988-06-30,10.609653355324644
1988-07-15,11.041523332929337
1988-07-31,11.064629551521342
1988-08-15,11.092379510216798
1988-08-31,11.092379510216798
1988-09-15,11.369871232317607
1988-09-30,11.417267252611296
1988-10-15,11.351102520092414
1988-10-31,11.312326118541582
1988-11-15,11.227863991017518
1988-11-30,11.227863991017518
1988-12-15,11.233389334038657
1988-12-31,11.469002489744739
1989-01-15,11.503952418731899
1989-01-31,11.469002489744739
1989-02-15,11.543754563066955
1989-02-28,11.524279366951129
1989-03-15,12.797273369982909
1989-03-31,13.039161257667708
1989-04-15,12.889481560046256
1989-04-30,12.674804768519564
1989-05-15,12.536193268163842
1989-05-31,12.181637214771479
1989-06-15,11.449812526864655
1989-06-30,10.717660337249079
1989-07-15,11.807870977520295
1989-07-31,12.656536724490586
1989-08-15,12.802362813080293
1989-08-31,12.998420854120575
1989-09-15,13.046857487660679
1989-09-30,12.970711789702417
1989-10-15,13.13512224930844
1989-10-31,13.338130577966002
1989-11-15,13.7282442657372
1989-11-30,13.7282442657372
1989-12-15,13.623597589407721
1989-12-31,13.313814966333993
1990-01-15,13.187714308810383
1990-01-31,12.922573681351768
1990-02-15,12.585011130433156
1990-02-28,12.65475324234413
1990-03-15,12.943322416468806
1990-03-30,13.042976635112957
1990-04-15,13.095325185934016
1990-04-30,12.967270686510135
1990-05-15,12.65475324234413
1990-05-31,11.641239060052055
1990-06-15,11.256917047496318
1990-06-30,11.278173199989983
1990-07-15,11.590770169467902
1990-07-31,11.567258647962376
1990-08-16,11.776419397071681
1990-08-31,12.179725413553232
1990-09-15,12.10791391712165
1990-09-30,11.942478124132183
1990-10-15,11.847542188459581
1990-10-31,11.776419397071681
1990-11-15,11.988380811168863
1990-11-30,12.371559487364348
1990-12-15,13.022635289456218
1990-12-31,13.620023155053374
1991-01-15,13.752693035952369
1991-01-31,12.925824092212723
1991-02-14,13.015190103870156
1991-02-28,13.303348534344739
1991-03-14,13.193540017144523
1991-03-29,12.487926492438772
1991-04-15,12.4183829863445
1991-04-30,12.29958946750298
1991-05-15,12.157285854839817
1991-05-30,11.68489068439591
1991-06-14,11.598078590932825
1991-06-28,11.833672891303038
1991-07-15,12.228814199922233
1991-07-30,12.394168863757994
1991-08-16,12.754332158237958
1991-08-30,12.970711789702417
1991-09-16,12.778343653744994
1991-09-30,12.323333089115106
1991-10-15,12.252124825171062
1991-10-30,11.991606884522232
1991-11-14,12.06256713389009
1991-11-29,12.418974101447699
1991-12-16,12.754332158237958
1991-12-31,13.429561675879519
1992-01-15,12.874466306667308
1992-01-30,11.942478124132183
1992-02-14,11.98999138398582
1992-02-28,12.252722214097766
1992-03-16,12.585011130433156
1992-03-31,12.895448737479454
1992-04-15,13.351482169921125
1992-04-30,13.471950658364618
1992-05-15,13.2217980902817
1992-05-29,13.19801234057163
1992-06-15,13.6651004491954
1992-06-30,13.907232623130184
1992-07-15,14.968030120842158
1992-07-30,15.450627117754824
1992-08-14,14.773669071005035
1992-08-31,15.467356885759799
1992-09-15,17.897002054957547
1992-09-30,18.75293348182172
1992-10-15,18.485531147010658
1992-10-30,15.144387111001588
1992-11-16,15.315911424701412
1992-11-30,15.193951731988387
1992-12-15,15.34283758943844
1992-12-30,13.988758141814905
1993-01-15,12.660232008981765
1993-01-29,11.705364361708547
1993-02-12,11.877933850458655
1993-02-26,12.182305426460417
1993-03-15,12.110927646290936
1993-03-30,12.465147345198279
1993-04-15,12.79979273335008
1993-04-30,12.418974101447699
1993-05-14,12.018258212819566
1993-05-31,11.075229733871916
1993-06-15,10.725772387878907
1993-06-30,10.05481889788664
1993-07-15,9.618532981976546
1993-07-30,10.077565150589042
1993-08-16,9.55879319429236
1993-08-30,9.97388230202272
1993-09-15,9.729826537842424
1993-09-30,8.763082554235456
1993-10-15,8.440650468492873
1993-10-29,9.146047618395169
1993-11-15,9.37506244124413
1993-11-30,9.489839997086392
1993-12-15,8.690168608133497
1993-12-30,8.282312889577126
1994-01-14,8.644737718439988
1994-01-31,8.726485784018156
1994-02-14,8.776342219852573
1994-02-28,8.861730957238457
1994-03-15,8.794144783897394
1994-03-30,9.019677834182914
1994-04-15,8.781115839278964
1994-04-29,8.744588678919518
1994-05-16,8.235240058307625
1994-05-31,7.966203170810138
1994-06-15,8.235240058307625
1994-06-30,8.685876873868835
1994-07-15,8.92390140368402
1994-07-29,8.946346816990047
1994-08-16,9.13933648681342
1994-08-31,10.054932354388079
1994-09-15,10.054932354388079
1994-09-30,9.614065405406237
1994-10-14,9.835257780393668
1994-10-31,9.914118667932147
1994-11-15,9.660347926261647
1994-11-30,9.5678120987027
1994-12-15,9.512817168126064
1994-12-30,9.812179154800283
1995-01-16,10.102167070880386
1995-01-30,9.812179154800283
1995-02-15,9.484021098184115
1995-02-28,10.33171249892968
1995-03-15,11.430844257613003
1995-03-30,12.180984316092314
1995-04-14,11.319276849519166
1995-04-28,11.69124635751384
1995-05-15,10.387762636584586
1995-05-30,10.919049605300879
1995-06-15,10.981879376223702
1995-06-30,11.115862537421052
1995-07-14,10.972248121772598
1995-07-31,11.10474690190053
1995-08-14,10.85693407008208
1995-08-30,10.609653355324644
1995-09-15,10.321592902874732
1995-09-29,10.99852173711624
1995-10-16,10.834556344156464
1995-10-30,11.402886046932203
1995-11-15,10.764396558126176
1995-11-30,10.656079018856879
1995-12-15,10.25191910301162
1995-12-29,10.507712625546572
1996-01-15,10.020148746613987
1996-01-31,9.466870050037679
1996-02-15,9.152842933231419
1996-02-29,9.893779167027272
1996-03-15,9.622963425029663
1996-03-29,9.827183436672748
1996-04-15,9.48129786670009
1996-04-30,8.861730957238457
1996-05-15,8.771630084094673
1996-05-31,8.599335280967523
1996-06-14,8.543393026944601
1996-06-28,8.18709421849051
1996-07-15,8.479575607692368
1996-07-31,8.479575607692368
1996-08-14,8.704128017834822
1996-08-30,8.712894729989618
1996-09-16,8.334856014057612
1996-09-30,8.128373213841854
1996-10-15,7.786929789009189
1996-10-31,7.467014902343316
1996-11-15,7.112845413234026
1996-11-29,6.917059283581062
1996-12-16,6.917059283581062
1996-12-30,6.739924999051983
1997-01-15,6.622854969621006
1997-01-31,6.845161341852046
1997-02-14,6.667260856700996
1997-02-28,6.9614116870300835
1997-03-14,6.4534373382400645
1997-03-28,7.525617025767595
1997-04-15,6.08894620800664
1997-04-28,6.720076366336203
1997-05-15,6.416648159806759
1997-05-30,6.475047057899674
1997-06-16,6.585293023305061
1997-06-30,6.504292027315328
1997-07-15,6.489624636187452
1997-07-31,6.6359611678486585
1997-08-14,6.676793402998049
1997-08-29,6.475047057899674
1997-09-15,6.255067187314367
1997-09-30,5.817145848973171
1997-10-15,6.188742439244499
1997-10-31,5.850207107740557
1997-11-14,5.903039097436125
1997-11-28,5.751691003032544
1997-12-15,5.520850295251689
1997-12-30,4.99251348356029
1998-01-15,5.3205336810987935
1998-01-30,5.708088142587009
1998-02-16,5.80841584135936
1998-02-27,5.784559980951309
1998-03-16,5.278975516207263
1998-03-31,5.0718998957992145
1998-04-30,4.92167818255167
1998-05-29,4.8671966210826145
1998-06-30,4.85739614151548
1998-07-31,4.648178535245506
1998-08-31,4.5969498851041735
1998-09-30,4.177474556851446
1998-10-30,3.9433115249268846
1998-11-30,3.6675889244148774
1998-12-30,2.846965822730385
1999-01-29,2.97260090651692
1999-02-26,3.0089028316483635
1999-03-31,2.935566692836633
1999-04-30,2.580956158313752
1999-05-31,2.566673109437656
1999-06-30,2.709894417153036
1999-07-30,2.862744439647069
1999-08-31,2.9106127520146075
1999-09-30,2.915020141864799
1999-10-29,3.4289033228836807
1999-11-30,3.3684775056503913
1999-12-30,3.4512480193995776
2000-01-31,3.553877820178042
2000-02-29,3.7830794871421602
2000-03-31,3.993083683843901
2000-04-28,4.172742002424368
2000-05-31,4.5574614250501355
2000-06-30,4.583067697513599
2000-07-04,3.848835862124189
2000-07-31,4.825648714838349
2000-08-31,5.014516735891927
2000-09-29,4.943734262512711
2000-10-31,5.108771303064996
2000-11-30,4.990545571889005
2001-01-02,4.777
2001-01-31,4.63
2001-02-28,4.704
2001-03-30,4.344
2001-04-30,4.685
2001-05-31,4.467
2001-06-29,4.252
2001-07-31,4.323
2001-08-31,4.123
2001-09-28,3.452
2001-10-31,3.367
2001-11-30,3.215
2002-01-02,3.154
2002-01-31,3.371
2002-02-27,3.35
2002-03-28,3.531
2002-04-30,3.459
2002-05-31,3.6
2002-06-28,3.462
2002-07-31,3.299
2002-08-30,3.256
2002-09-30,3.033
2002-10-31,3.027
2002-11-29,2.867
2003-01-02,2.727
2003-01-31,2.61
2003-02-28,2.3286123301357264
2003-03-31,2.370744637962119
2003-04-30,2.4023103474774876
2003-05-31,2.101688802212087
2003-06-30,1.9233779319814293
2003-07-31,1.9907096090032494
2003-08-29,2.0812824519216955
2003-09-30,2.033281177494195
2003-10-31,2.101688802212087
2003-11-30,2.0873321837015624
2004-01-02,2.0572062035608907
2004-01-30,1.9997184235880816
2004-02-27,1.9762307777892119
2004-03-31,1.8328209733109002
2004-04-30,1.9976805801634523
2004-05-31,2.0596484386824043
2004-06-30,2.090719467664792
2004-07-30,2.1094212303150783
2004-08-30,2.0641811462145165
2004-09-30,2.1159769018882058
2004-10-29,2.0812824519216955
2004-11-30,2.095566252304404
2005-01-02,2.1139387064622817
2005-01-31,2.0874836972710753
2005-02-28,2.1008135389725124
2005-03-31,2.128657577823234
2005-04-29,2.0652503703443292
2005-05-31,2.0474776565950537
2005-06-28,2.0150329382443433
2005-07-29,2.0560297420895157
2005-08-31,2.0641811462145165
2005-09-30,2.089444255129691
2005-10-31,2.212058743658929
2005-11-30,2.45158998629349
2006-01-02,2.5286693944692074
2006-01-31,2.570599204916846
2006-02-28,2.64203528286886
2006-03-31,2.819798367933668
2006-04-28,2.85319558332513
2006-05-31,2.970510031962559
2006-06-30,3.140249997287703
2006-07-31,3.1937589474811956
2006-08-31,3.297646249191488
2006-09-29,3.4060159645107557
2006-10-31,3.563376437953303
2006-11-30,3.606017636915282
2007-01-02,3.6970687727799767
2007-01-31,3.783851155978901
2007-02-28,3.8659071610601226
2007-03-30,3.9196881726212496
2007-04-30,4.021478520401001
2007-05-31,4.1358444161786245
2007-06-29,4.181269489201966
2007-07-31,4.2482040636599105
2007-08-31,4.060256469084855
2007-09-28,4.055088543934793
2007-10-31,4.009870758580347
2007-11-30,4.009870758580347
